"Id"	"Ethnicity"	"Gender"	"Age"	"Occupation"	"Education"	"L1"	"File"	"Speaker"	"Words"	"Words"	"Date"	"Topic"	"ExtractMinutes"	"Minutes"	"Type"
1198	"MAORI"	"Woman"	"40-44"	"TEACHER"	"BA"	"ENGLISH"	"DGZ119"	"MG"	629	2599	"7/4/92 "	"MEETING SCHOOL MATHS DEPT 2"	50	9	"TransactionsAndMeetings"
1198	"MAORI"	"Woman"	"40-44"	"TEACHER"	"BA"	"ENGLISH"	"DGZ120"	"MG"	104	2307	"7/4/92 "	"MEETING SCHOOL MATHS DEPT 3"	50	8	"TransactionsAndMeetings"
1198	"MAORI"	"Woman"	"40-44"	"TEACHER"	"BA"	"ENGLISH"	"DGZ121"	"MG"	280	2294	"7/4/92 "	"MEETING SCHOOL MATHS DEPT 4"	50	8	"TransactionsAndMeetings"
1198	"MAORI"	"Woman"	"40-44"	"TEACHER"	"BA"	"ENGLISH"	"DGZ066"	"MG"	688	2512	"7/4/92 "	"MEETING SCHOOL MATHS DEPT 1"	50	10	"TransactionsAndMeetings"
1199	"PAKEHA"	"Man"	"40-44"	"TEACHER"	"B SOC SCI"	"ENGLISH"	"DGZ041"	"ST"	1510	2609	"26/5/92 "	"MEETING MATHS"	40	16	"TransactionsAndMeetings"
1199	"PAKEHA"	"Man"	"40-44"	"TEACHER"	"B SOC SCI"	"ENGLISH"	"DGZ119"	"ST"	938	2599	"7/4/92 "	"MEETING SCHOOL MATHS DEPT 2"	50	9	"TransactionsAndMeetings"
1199	"PAKEHA"	"Man"	"40-44"	"TEACHER"	"B SOC SCI"	"ENGLISH"	"DGZ120"	"ST"	968	2307	"7/4/92 "	"MEETING SCHOOL MATHS DEPT 3"	50	8	"TransactionsAndMeetings"
1199	"PAKEHA"	"Man"	"40-44"	"TEACHER"	"B SOC SCI"	"ENGLISH"	"DGZ121"	"ST"	573	2294	"7/4/92 "	"MEETING SCHOOL MATHS DEPT 4"	50	8	"TransactionsAndMeetings"
1199	"PAKEHA"	"Man"	"40-44"	"TEACHER"	"B SOC SCI"	"ENGLISH"	"DGZ066"	"ST"	1078	2512	"7/4/92 "	"MEETING SCHOOL MATHS DEPT 1"	50	10	"TransactionsAndMeetings"
1200	"PAKEHA"	"Man"	"35-39"	"TEACHER"	"NZ TTC"	"ENGLISH"	"DGZ041"	"RR"	300	2609	"26/5/92 "	"MEETING MATHS"	40	16	"TransactionsAndMeetings"
1200	"PAKEHA"	"Man"	"35-39"	"TEACHER"	"NZ TTC"	"ENGLISH"	"DGZ119"	"RR"	283	2599	"7/4/92 "	"MEETING SCHOOL MATHS DEPT 2"	50	9	"TransactionsAndMeetings"
1200	"PAKEHA"	"Man"	"35-39"	"TEACHER"	"NZ TTC"	"ENGLISH"	"DGZ120"	"RR"	255	2307	"7/4/92 "	"MEETING SCHOOL MATHS DEPT 3"	50	8	"TransactionsAndMeetings"
1200	"PAKEHA"	"Man"	"35-39"	"TEACHER"	"NZ TTC"	"ENGLISH"	"DGZ121"	"RR"	176	2294	"7/4/92 "	"MEETING SCHOOL MATHS DEPT 4"	50	8	"TransactionsAndMeetings"
1200	"PAKEHA"	"Man"	"35-39"	"TEACHER"	"NZ TTC"	"ENGLISH"	"DGZ066"	"RR"	341	2512	"7/4/92 "	"MEETING SCHOOL MATHS DEPT 1"	50	10	"TransactionsAndMeetings"
1201	"PAKEHA"	"Man"	"30-34"	"SECONDARY TEACHER"	"B AGR SCI DIP TCHG"	"ENGLISH"	"DGZ041"	"BB"	32	2609	"26/5/92 "	"MEETING MATHS"	40	16	"TransactionsAndMeetings"
1201	"PAKEHA"	"Man"	"30-34"	"SECONDARY TEACHER"	"B AGR SCI DIP TCHG"	"ENGLISH"	"DGZ119"	"BB"	283	2599	"7/4/92 "	"MEETING SCHOOL MATHS DEPT 2"	50	9	"TransactionsAndMeetings"
1201	"PAKEHA"	"Man"	"30-34"	"SECONDARY TEACHER"	"B AGR SCI DIP TCHG"	"ENGLISH"	"DGZ120"	"BB"	365	2307	"7/4/92 "	"MEETING SCHOOL MATHS DEPT 3"	50	8	"TransactionsAndMeetings"
1201	"PAKEHA"	"Man"	"30-34"	"SECONDARY TEACHER"	"B AGR SCI DIP TCHG"	"ENGLISH"	"DGZ121"	"BB"	633	2294	"7/4/92 "	"MEETING SCHOOL MATHS DEPT 4"	50	8	"TransactionsAndMeetings"
1201	"PAKEHA"	"Man"	"30-34"	"SECONDARY TEACHER"	"B AGR SCI DIP TCHG"	"ENGLISH"	"DGZ066"	"BB"	33	2512	"7/4/92 "	"MEETING SCHOOL MATHS DEPT 1"	50	10	"TransactionsAndMeetings"
1202	"PAKEHA"	"Woman"	"40-44"	"TEACHER"	"NZ TTC"	"ENGLISH"	"DGZ041"	"LC"	157	2609	"26/5/92 "	"MEETING MATHS"	40	16	"TransactionsAndMeetings"
1202	"PAKEHA"	"Woman"	"40-44"	"TEACHER"	"NZ TTC"	"ENGLISH"	"DGZ119"	"LC"	384	2599	"7/4/92 "	"MEETING SCHOOL MATHS DEPT 2"	50	9	"TransactionsAndMeetings"
1202	"PAKEHA"	"Woman"	"40-44"	"TEACHER"	"NZ TTC"	"ENGLISH"	"DGZ120"	"LC"	504	2307	"7/4/92 "	"MEETING SCHOOL MATHS DEPT 3"	50	8	"TransactionsAndMeetings"
1202	"PAKEHA"	"Woman"	"40-44"	"TEACHER"	"NZ TTC"	"ENGLISH"	"DGZ121"	"LC"	455	2294	"7/4/92 "	"MEETING SCHOOL MATHS DEPT 4"	50	8	"TransactionsAndMeetings"
1202	"PAKEHA"	"Woman"	"40-44"	"TEACHER"	"NZ TTC"	"ENGLISH"	"DGZ066"	"LC"	229	2512	"7/4/92 "	"MEETING SCHOOL MATHS DEPT 1"	50	10	"TransactionsAndMeetings"
1205	"PAKEHA"	"Woman"	"25-29"	"ASST TEACHER"	"BA"	"ENGLISH"	"DGZ067"	"JU"	227	2144	"19/2/92 "	"MEETING SCHOOL ENGLISH DEPT"	60	11	"TransactionsAndMeetings"
1206	"PAKEHA"	"Woman"	"35-39"	"TEACHER"	"BA"	"ENGLISH"	"DGZ067"	"RH"	26	2144	"19/2/92 "	"MEETING SCHOOL ENGLISH DEPT"	60	11	"TransactionsAndMeetings"
1207	"PAKEHA"	"Woman"	"45-49"	"TEACHER"	"MA"	"ENGLISH"	"DGZ067"	"AN"	1089	2144	"19/2/92 "	"MEETING SCHOOL ENGLISH DEPT"	60	11	"TransactionsAndMeetings"
1208	"PAKEHA"	"Man"	"50-54"	"TEACHER"	"MA"	"ENGLISH"	"DGZ067"	"KE"	12	2144	"19/2/92 "	"MEETING SCHOOL ENGLISH DEPT"	60	11	"TransactionsAndMeetings"
1209	"PAKEHA"	"Woman"	"40-44"	"TEACHER"	"BA DIP TCHG"	"ENGLISH"	"DGZ067"	"SQ"	210	2144	"19/2/92 "	"MEETING SCHOOL ENGLISH DEPT"	60	11	"TransactionsAndMeetings"
1211	"PAKEHA"	"Man"	"16-19"	"APPRENTICE BAKER"	"SFC"	"ENGLISH"	"DPC273"	"CS"	639	2019	"23/8/93 "	"FRIENDS TALKING"	30	9	"Conversation"
1212	"PAKEHA"	"Woman"	"20-24"	"P/T WAITRESS"	""	"ENGLISH"	"DPC272"	"FB"	1118	2039	"15/9/93 "	"FRIENDS GENERAL CHIT CHAT"	30	10	"Conversation"
1213	"PAKEHA"	"Woman"	"20-24"	"TUTOR/SHOP ASSISTANT"	"BCA"	"ENGLISH"	"DPC272"	"FA"	921	2039	"15/9/93 "	"FRIENDS GENERAL CHIT CHAT"	30	10	"Conversation"
1214	"PAKEHA/MAORI"	"Woman"	"25-29"	"STUDENT"	"SC"	"ENGLISH"	"DPC274"	"FC"	1154	2158	"2/9/93 "	"PARTNERS TALKING"	30	10	"Conversation"
1215	"PAKEHA"	"Man"	"35-39"	"STUDENT"	"PARTIAL SC"	"ENGLISH"	"DPC274"	"MR"	1002	2158	"2/9/93 "	"PARTNERS TALKING"	30	10	"Conversation"
1219	"PAKEHA"	"Man"	"25-29"	"STUDENT"	"NZCE, B E"	"ENGLISH"	"DPC277"	"TR"	441	2224	"30/8/93 "	"RELATIVES TALKING"	28	11	"Conversation"
1220	"PAKEHA"	"Man"	"25-29"	""	"POST GRAD DIP"	"ENGLISH"	"DPC277"	"LC"	812	2224	"30/8/93 "	"RELATIVES TALKING"	28	11	"Conversation"
1221	"PAKEHA"	"Woman"	"20-24"	""	"SC"	"ENGLISH"	"DPC277"	"DB"	758	2224	"30/8/93 "	"RELATIVES TALKING"	28	11	"Conversation"
1222	"PAKEHA"	"Woman"	"25-29"	"STUDENT/TUTOR"	"BA (HONS)"	"ENGLISH"	"DPC277"	"WN"	213	2224	"30/8/93 "	"RELATIVES TALKING"	28	11	"Conversation"
1226	"PAKEHA"	"Woman"	"25-29"	""	"UE"	"ENGLISH"	"DPC278"	"FA"	1074	2027	"8/11/93 "	"FRIENDS TALKING"	30	11	"Conversation"
1226	"PAKEHA"	"Woman"	"25-29"	""	"UE"	"ENGLISH"	"DPC299"	"KA"	1483	2678	"14/12/93 "	"GENERAL CHIT CHAT"	25	15	"Conversation"
1227	"PAKEHA"	"Woman"	"20-24"	"STUDENT TEACHERS' COLLEGE"	"6TH FORM ENGLISH"	"ENGLISH"	"DPC278"	"FB"	953	2027	"8/11/93 "	"FRIENDS TALKING"	30	11	"Conversation"
1228	"PAKEHA"	"Man"	"40-44"	"NZPPTA PRESIDENT"	"HONOURS DEGREE"	"ENGLISH"	"DGI127"	"MC"	2532	3027	"27/9/93 "	"TALKING UNION"	20	16	"BroadcastInterview"
1229	"PAKEHA"	"Man"	"65-69"	"RETIRED PUBLIC SERVANT/ACADEMIC"	"LLB"	"ENGLISH"	"MST030"	"JR"	2309	2309	"30/6/91 "	"ON THE LATEST DOUGLAS BUDGET"	16	15	"BroadcastMonologue"
1235	"MAORI"	"Man"	"35-39"	"BUILDING SUPERVISOR"	"NZ BUILDING CERT"	"ENGLISH"	"DPC281"	"TM"	1002	2031	"15/11/93 "	"CONVERSATION OVER DINNER"	23	18	"Conversation"
1235	"MAORI"	"Man"	"35-39"	"BUILDING SUPERVISOR"	"NZ BUILDING CERT"	"ENGLISH"	"DPC285"	"TN"	731	2073	"21/11/93 "	"CONVERSATION"	30	13	"Conversation"
1236	"PAKEHA"	"Woman"	"40-44"	"DIRECTOR EDUCATION CENTRE"	"ADV DIP TCHG"	"ENGLISH"	"DPC282"	"FA"	891	2135	"11/11/93 "	"GENERAL CHAT"	30	11	"Conversation"
1237	"PAKEHA"	"Woman"	"35-39"	"SELF EMPLOYED"	"SC"	"ENGLISH"	"DPC282"	"FB"	1244	2135	"11/11/93 "	"GENERAL CHAT"	30	11	"Conversation"
1239	"PAKEHA"	"Man"	"16-19"	"P/T SUPERMARKET"	"BURSARY"	"ENGLISH"	"DPC164"	"GE"	473	2140	"12/2/93 "	"BALANCING MONEY - CHN'S FEES"	15	15	"Conversation"
1240	"MAORI"	"Man"	"25-29"	"UNEMPLOYED"	""	"ENGLISH"	"DPC271"	"DV"	1276	2014	"4/10/93 "	"MOTORBIKES, DRUGS, P.D. ETC"	20	12	"Conversation"
1241	"PAKEHA"	"Woman"	"25-29"	"CASUAL RESEARCH ASSISTANT"	"BA HONS"	"ENGLISH"	"DPC271"	"PN"	313	2014	"4/10/93 "	"MOTORBIKES, DRUGS, P.D. ETC"	20	12	"Conversation"
1241	"PAKEHA"	"Woman"	"25-29"	"CASUAL RESEARCH ASSISTANT"	"BA HONS"	"ENGLISH"	"DPC296"	"GE"	394	2274	"3/12/93 "	"UNCLE AND NIECE TALK"	30	9	"Conversation"
1242	"PAKEHA"	"Woman"	"30-34"	"STUDENT"	"UE"	"ENGLISH"	"DPC294"	"AL"	887	2094	"29/11/93 "	"PF \"INTERVIEWS\" MF"	18	17	"Conversation"
1243	"PAKEHA"	"Woman"	"30-34"	""	"UE ENGLISH"	"ENGLISH"	"DPC274"	"SS"	2	2158	"2/9/93 "	"PARTNERS TALKING"	30	10	"Conversation"
1244	"PAKEHA"	"Woman"	"30-34"	"TEACHER"	"DIP TCHG, BA"	"ENGLISH"	"MUS009"	"PF"	857	857	"1/4/93 "	"PRIMARY TEACHER EXPOSITION"	9	9	"TeacherMonologue"
1245	"PAKEHA"	"Man"	"50-54"	"MAIL CONTRACTOR"	"SFC"	"ENGLISH"	"DGI002"	"JH"	1627	2343	"2/12/90 "	"SPECTRUM - RURAL MAIL DELIVERY"	30	13	"BroadcastInterview"
1248	"PAKEHA"	"Man"	"60-64"	"FARMER"	"DIP AGRI"	"ENGLISH"	"DGI089"	"CB"	1862	2158	"29/9/91 "	"SPECTRUM"	12	12	"BroadcastInterview"
1253	"PAKEHA"	"Woman"	"16-19"	"DOING CATERING COURSE"	"BURSARY ENGLISH"	"ENGLISH"	"DPC289"	"FA"	1370	2019	"29/11/93 "	"GENERAL CONVERSATION"	21	11	"Conversation"
1254	"PAKEHA"	"Woman"	"20-24"	"SHOP ASSISTANT"	"SC"	"ENGLISH"	"DPC289"	"FB"	649	2019	"29/11/93 "	"GENERAL CONVERSATION"	21	11	"Conversation"
1255	"PAKEHA"	"Man"	"16-19"	"STOREMAN"	"UE"	"ENGLISH"	"DPC290"	"MQ"	867	2111	"29/11/93 "	"FLATMATES TALK"	30	9	"Conversation"
1256	"PAKEHA"	"Woman"	"20-24"	"RESEARCH ASSISTANT"	"BA"	"ENGLISH"	"DPC290"	"FR"	1244	2111	"29/11/93 "	"FLATMATES TALK"	30	9	"Conversation"
1257	"PAKEHA"	"Man"	"45-49"	"FISHERMAN"	"3 YRS SECONDARY"	"ENGLISH"	"DGI133"	"RD"	1958	2439	"1/1/92 "	"SPECTRUM - STEWART ISLAND"	18	13	"BroadcastInterview"
1258	"PAKEHA"	"Man"	"45-49"	"WORDSMITH/FILM PRODUCER"	"DIP AG"	"ENGLISH"	"DGI135"	"JG"	2487	2742	"1/6/91 "	"A SOUTHLANDER IN VIETNAM"	30	15	"BroadcastInterview"
1259	"PAKEHA"	"Man"	"50-54"	"CODIRECTOR CONSTRUCTION/MANUFACTURING"	""	"ENGLISH"	"DGI136"	"BB"	1965	2332	"1/3/92 "	"SPECTRUM - \"PLAIN SAILING\""	12	12	"BroadcastInterview"
1261	"MAORI"	"Woman"	"40-44"	"PROCESSING OFFICER"	""	"ENGLISH"	"DPC294"	"SI"	1207	2094	"29/11/93 "	"PF \"INTERVIEWS\" MF"	18	17	"Conversation"
1268	"PAKEHA"	"Man"	"40-44"	"FIREFIGHTER"	"MANAGEMENT CERT"	"ENGLISH"	"DPC291"	"OR"	1093	2004	"29/11/93 "	"FIREFIGHTERS TALK AT WORK"	23	9	"Conversation"
1269	"PAKEHA"	"Man"	"30-34"	"FIREFIGHTER"	"UE"	"ENGLISH"	"DPC291"	"WL"	911	2004	"29/11/93 "	"FIREFIGHTERS TALK AT WORK"	23	9	"Conversation"
1272	"COOK ISL MAORI"	"Man"	"30-34"	"CUSTOMER SERVICES MANAGER"	"DIP MGMT DEVT"	"ENGLISH"	"DPC293"	"MK"	1151	2027	"25/11/93 "	"BUSINESS"	60	15	"Conversation"
1273	"MAORI"	"Woman"	"25-29"	"POSTAL CLERK"	"SC"	"ENGLISH"	"DPC293"	"FY"	876	2027	"25/11/93 "	"BUSINESS"	60	15	"Conversation"
1278	"PAKEHA"	"Man"	"50-54"	"DIRECTOR NZ AIDS FOUNDATION"	"BA"	"ENGLISH"	"DGI137"	"WL"	2689	2842	"15/7/93 "	"RADIO INTERVIEW \"DIRECTIONS\""	30	22	"BroadcastInterview"
1280	"PAKEHA"	"Man"	"45-49"	"MARKETING MANAGER/BROADCASTER"	"SC"	"ENGLISH"	"MUC005"	"CM"	1084	2851	"10/6/91 "	"RUGBY LEAGUE TEST"	30	14	"SportsCommentary"
1280	"PAKEHA"	"Man"	"45-49"	"MARKETING MANAGER/BROADCASTER"	"SC"	"ENGLISH"	"MSN124"	"CK"	580	580	"16/7/91 "	"SPORTS NEWS"	4	3	"BroadcastNews"
1280	"PAKEHA"	"Man"	"45-49"	"MARKETING MANAGER/BROADCASTER"	"SC"	"ENGLISH"	"MSN127"	"CK"	597	597	"11/8/91 "	"SPORTS NEWS"	5	3	"BroadcastNews"
1282	"PAKEHA"	"Man"	"40-44"	"BROADCASTER"	"UE"	"ENGLISH"	"MUC014"	"BK"	2670	2670	"19/1/92 "	"MOTOR RACING"	14	13	"SportsCommentary"
1284	"PAKEHA"	"Woman"	"35-39"	"NEWS ANCHOR"	"HSC"	"ENGLISH"	"MSN112"	"YD"	707	707	"11/8/91 "	"12NOON NEWS"	5	5	"BroadcastNews"
1284	"PAKEHA"	"Woman"	"35-39"	"NEWS ANCHOR"	"HSC"	"ENGLISH"	"MSN114"	"YD"	638	681	"14/8/91 "	"RADIO NEW ZEALAND NEWS"	4	4	"BroadcastNews"
1284	"PAKEHA"	"Woman"	"35-39"	"NEWS ANCHOR"	"HSC"	"ENGLISH"	"MSW039"	"YD"	146	146	"14/8/91 "	"WEATHER REPORT"	1	1	"BroadcastWeather"
1290	"PAKEHA"	"Man"	"60-64"	"BROADCASTER/FINANCIAL CONSULTANT"	"TERTIARY DIP"	"ENGLISH"	"MUC011"	"PG"	875	3055	"7/1/92 "	"TENNIS-NZ OPEN"	23	21	"SportsCommentary"
1293	"PAKEHA"	"Man"	"30-34"	"CARTAGE CONTRACTOR"	"BURSARY"	"ENGLISH"	"MUC029"	"AW"	1666	2092	"24/4/93 "	"RUGBY COMMENTARY AKL VS W.SAMO"	40	30	"SportsCommentary"
1294	"PAKEHA"	"Man"	"60-64"	"PUBLISHER MATHS BOOKS"	"PHD"	"ENGLISH"	"DGI113"	"DR"	2585	3502	"29/10/92 "	"KIWI MATHS"	28	27	"BroadcastInterview"
1298	"PAKEHA"	"Man"	"50-54"	"PR/JOURNALISM/PROMOTIONS"	"MARKETING DIP"	"ENGLISH"	"MUC011"	"RP"	2180	3055	"7/1/92 "	"TENNIS-NZ OPEN"	23	21	"SportsCommentary"
1299	"MAORI"	"Man"	"20-24"	"P/T CLEANER"	"TRADE CERT"	"ENGLISH"	"DPC271"	"MT"	288	2014	"4/10/93 "	"MOTORBIKES, DRUGS, P.D. ETC"	20	12	"Conversation"
1300	"PAKEHA"	"Man"	"20-24"	"ACTOR"	"DIP PROF DRAMA"	"ENGLISH"	"DPC297"	"WY"	850	2468	"8/12/93 "	"GENERAL TALK"	60	10	"Conversation"
1300	"PAKEHA"	"Man"	"20-24"	"ACTOR"	"DIP PROF DRAMA"	"ENGLISH"	"DPC336"	"DK"	1763	3228	"15/5/94 "	"FRIENDS TALK"	60	16	"Conversation"
1301	"PAKEHA"	"Woman"	"20-24"	"LIBRARY ASSISTANT"	"BA"	"UK ENGLISH"	"DPC297"	"ST"	363	2468	"8/12/93 "	"GENERAL TALK"	60	10	"Conversation"
1301	"PAKEHA"	"Woman"	"20-24"	"LIBRARY ASSISTANT"	"BA"	"UK ENGLISH"	"DPC336"	"LN"	708	3228	"15/5/94 "	"FRIENDS TALK"	60	16	"Conversation"
1302	"PAKEHA"	"Woman"	"40-44"	"LECTURER"	"BACHELOR DEGREE"	"ENGLISH"	"DPC297"	"JN"	355	2468	"8/12/93 "	"GENERAL TALK"	60	10	"Conversation"
1303	"PAKEHA"	"Man"	"45-49"	"CULTURAL CONSULTANT"	"PHD"	"ENGLISH"	"DPC297"	"RC"	298	2468	"8/12/93 "	"GENERAL TALK"	60	10	"Conversation"
1304	"PAKEHA"	"Woman"	"20-24"	"RESEARCH ASSISTANT"	"BA HONS"	"ENGLISH"	"DPC302"	"CA"	690	2166	"11/12/93 "	"GENERAL CHIT CHAT"	14	13	"Conversation"
1305	"PAKEHA"	"Man"	"20-24"	"TECH WRITER/ANALYST PROGRAMMER"	"BSC HONS"	"ENGLISH"	"DPC302"	"BR"	295	2166	"11/12/93 "	"GENERAL CHIT CHAT"	14	13	"Conversation"
1306	"PAKEHA"	"Woman"	"20-24"	"ACCOUNTANT"	"BCA/BA"	"ENGLISH"	"DPC302"	"JO"	869	2166	"11/12/93 "	"GENERAL CHIT CHAT"	14	13	"Conversation"
1306	"PAKEHA"	"Woman"	"20-24"	"ACCOUNTANT"	"BCA/BA"	"ENGLISH"	"DPC303"	"JO"	334	2052	"11/12/93 "	"GENERAL CHIT CHAT"	20	13	"Conversation"
1307	"PAKEHA"	"Man"	"20-24"	"SPORTS SHOP ASSISTANT"	"BCA / LLB"	"ENGLISH"	"DPC302"	"PT"	312	2166	"11/12/93 "	"GENERAL CHIT CHAT"	14	13	"Conversation"
1307	"PAKEHA"	"Man"	"20-24"	"SPORTS SHOP ASSISTANT"	"BCA / LLB"	"ENGLISH"	"DPC303"	"PT"	595	2052	"11/12/93 "	"GENERAL CHIT CHAT"	20	13	"Conversation"
1308	"PAKEHA"	"Man"	"20-24"	""	"BSC"	"ENGLISH"	"DPC303"	"DV"	1123	2052	"11/12/93 "	"GENERAL CHIT CHAT"	20	13	"Conversation"
1309	"PAKEHA"	"Woman"	"25-29"	"TEACHING ASSISTANT"	"BSC HONS"	"ENGLISH"	"DPC304"	"FJ"	250	2151	"16/12/93 "	"GENERAL TALK"	30	8	"Conversation"
1310	"PAKEHA"	"Woman"	"20-24"	"RESEARCH ASSISTANT"	"BA HONS"	"ENGLISH"	"DPC304"	"FM"	299	2151	"16/12/93 "	"GENERAL TALK"	30	8	"Conversation"
1311	"PAKEHA"	"Man"	"20-24"	""	"BSC HONS"	"ENGLISH"	"DPC304"	"MA"	646	2151	"16/12/93 "	"GENERAL TALK"	30	8	"Conversation"
1312	"PAKEHA"	"Man"	"20-24"	""	"BSC HONS"	"ENGLISH"	"DPC304"	"ML"	244	2151	"16/12/93 "	"GENERAL TALK"	30	8	"Conversation"
1313	"PAKEHA"	"Man"	"25-29"	"ANALYST PROGRAMMER"	"BCA HONS"	"ENGLISH"	"DPC304"	"MS"	712	2151	"16/12/93 "	"GENERAL TALK"	30	8	"Conversation"
1315	"EUROPEAN JEWISH"	"Man"	"55-59"	"RADIO ADMINISTRATOR"	"DEGREE/POST GRAD DIP"	"ENGLISH"	"DGI127"	"ID"	495	3027	"27/9/93 "	"TALKING UNION"	20	16	"BroadcastInterview"
1317	"PAKEHA"	"Man"	"45-49"	"SALVATION ARMY OFFICER"	"B THEO UNITS"	"ENGLISH"	"DGB022"	"CR"	757	2230	"11/11/92 "	"SALVATION ARMY?"	32	17	"RadioTalkback"
1319	"PAKEHA"	"Man"	"65-69"	"RETIRED BROADCASTER"	"HLC"	"ENGLISH"	"DGI175"	"IA"	66	2309	"8/12/90 "	"SPECTRUM - LIGHTHOUSE KEEPERS"	28	10	"BroadcastInterview"
1319	"PAKEHA"	"Man"	"65-69"	"RETIRED BROADCASTER"	"HLC"	"ENGLISH"	"DGB009"	"HA"	456	2526	"5/8/90 "	"BUYING & SELLING ALSO DGB028"	30	14	"RadioTalkback"
1319	"PAKEHA"	"Man"	"65-69"	"RETIRED BROADCASTER"	"HLC"	"ENGLISH"	"DGI001"	"IA"	26	2240	"8/12/90 "	"SPECTRUM - LIGHTHOUSE KEEPERS"	28	10	"BroadcastInterview"
1319	"PAKEHA"	"Man"	"65-69"	"RETIRED BROADCASTER"	"HLC"	"ENGLISH"	"DGB028"	"HA"	164	2658	"5/8/90 "	"BUYING & SELLING CONT. DGB009"	30	14	"RadioTalkback"
1320	"PAKEHA"	"Woman"	"25-29"	""	""	"ENGLISH"	"DPC299"	"DI"	1195	2678	"14/12/93 "	"GENERAL CHIT CHAT"	25	15	"Conversation"
1321	"PAKEHA"	"Man"	"20-24"	""	"BA"	"ENGLISH"	"DPC301"	"MT"	1246	2069	"8/12/93 "	"GENERAL CHIT CHAT"	30	10	"Conversation"
1322	"PAKEHA"	"Man"	"25-29"	"LINEMAN"	"SC"	"ENGLISH"	"DPH011"	"IM"	100	2167	"11/4/93 "	"ORAL HISTORY, TAUPO"	30	16	"OralHistoryInterview"
1323	"PAKEHA"	"Man"	"55-59"	"MEMBER OF PARLIAMENT"	"MA (HONS)"	"ENGLISH"	"DGU019"	"JH"	84	791	"4/4/90 "	""	35	6	"ParliamentaryDebate"
1324	"PAKEHA"	"Man"	"55-59"	"PRIME MINISTER"	"SECONDARY SCHOOL"	"ENGLISH"	"DGU018"	"JB"	6	2240	"4/4/90 "	""	35	14	"ParliamentaryDebate"
1324	"PAKEHA"	"Man"	"55-59"	"PRIME MINISTER"	"SECONDARY SCHOOL"	"ENGLISH"	"DGU001"	"JB"	131	2034	"4/4/90 "	"QUESTION TIME AND ANSWER"	35	12	"ParliamentaryDebate"
1324	"PAKEHA"	"Man"	"55-59"	"PRIME MINISTER"	"SECONDARY SCHOOL"	"ENGLISH"	"DGB025"	"JB"	577	1047	"16/10/92 "	"TALKBACK"	25	19	"RadioTalkback"
1325	"PAKEHA"	"Man"	"50-54"	"RADIO BROADCASTER"	"SC"	"ENGLISH"	"DGB029"	"HC"	715	1990	"1/12/92 "	"TALK OF THE TOWN"	30	8	"RadioTalkback"
1325	"PAKEHA"	"Man"	"50-54"	"RADIO BROADCASTER"	"SC"	"ENGLISH"	"DGB033"	"HC"	447	589	"30/11/92 "	"TALKBACK"	60	6	"RadioTalkback"
1333	"PAKEHA"	"Man"	"50-54"	"CABINET MINISTER"	"LLB"	"ENGLISH"	"DGU018"	"PB"	71	2240	"4/4/90 "	""	35	14	"ParliamentaryDebate"
1335	"SCOTS/MAORI"	"Man"	"45-49"	"MEMBER OF PARLIAMENT"	"BA LLB"	"ENGLISH"	"DGU018"	"WP"	76	2240	"4/4/90 "	""	35	14	"ParliamentaryDebate"
1335	"SCOTS/MAORI"	"Man"	"45-49"	"MEMBER OF PARLIAMENT"	"BA LLB"	"ENGLISH"	"DGU019"	"WP"	113	791	"4/4/90 "	""	35	6	"ParliamentaryDebate"
1337	"LEBANESE"	"Woman"	"16-19"	""	"B BURSARY"	"ENGLISH"	"DPC202"	"BD"	843	2154	"27/4/93 "	"FRIENDS TALKING GENERALLY"	45	11	"Conversation"
1346	"PAKEHA"	"Man"	"45-49"	"MEMBER OF PARLIAMENT"	"UE"	"ENGLISH"	"DGU011"	"JB"	1360	2256	"11/4/90 "	""	0	18	"ParliamentaryDebate"
1350	"PAKEHA"	"Woman"	"50-54"	"SELF EMPLOYED"	"PHD"	"ENGLISH"	"MST043"	"KC"	2063	2063	""	"NZ STORIES OF K. MANSFIELD 1"	20	13	"BroadcastMonologue"
1351	"PAKEHA"	"Woman"	"45-49"	"MEMBER OF PARLIAMENT"	"BA"	"ENGLISH"	"DGU019"	"AK"	56	791	"4/4/90 "	""	35	6	"ParliamentaryDebate"
1352	"PAKEHA"	"Woman"	"45-49"	"COMPOSER/MUSIC EDUC ADVISOR"	"B MUS (HONS)"	"ENGLISH"	"DPC305"	"WG"	933	2669	"22/1/94 "	"GENERAL CHAT"	30	11	"Conversation"
1355	"PAKEHA"	"Man"	"45-49"	""	"SC"	"ENGLISH"	"DPC306"	"EV"	1283	2207	"20/12/93 "	"GENERAL CHAT"	30	19	"Conversation"
1356	"PAKEHA"	"Man"	"40-44"	""	"SC"	"ENGLISH"	"DPC306"	"DI"	924	2207	"20/12/93 "	"GENERAL CHAT"	30	19	"Conversation"
1357	"SAMOAN"	"Woman"	"20-24"	"STUDENT/CHECKOUT OPERATOR"	"BURSARY"	"SAMOAN"	"DPC275"	"TI"	1263	2055	"9/9/93 "	"FRIENDS TALKING"	30	9	"Conversation"
1357	"SAMOAN"	"Woman"	"20-24"	"STUDENT/CHECKOUT OPERATOR"	"BURSARY"	"SAMOAN"	"DPC307"	"TN"	1000	2031	"9/9/93 "	"2 FRIENDS TALK"	30	11	"Conversation"
